Iteration, Loss, PSNR_noisy, PSNR_gt 
00290, 0.026614, 15.748929, 17.486419, 15.892205 
00291, 0.026458, 15.774492, 17.525038, 15.916998 
00292, 0.026344, 15.793196, 17.554997, 15.941075 
00293, 0.026250, 15.808707, 17.578860, 15.965075 
00294, 0.026105, 15.832818, 17.613935, 15.989743 
00295, 0.026038, 15.843891, 17.629939, 16.014813 
00296, 0.025904, 15.866399, 17.665527, 16.039601 
00297, 0.025834, 15.878034, 17.684945, 16.063877 
00298, 0.025731, 15.895415, 17.711065, 16.088223 
00299, 0.025645, 15.909892, 17.731509, 16.112959 
00300, 0.025568, 15.923039, 17.751398, 16.137700 
00301, 0.025478, 15.938340, 17.776304, 16.162030 
00302, 0.025421, 15.948125, 17.791977, 16.186117 
00303, 0.025332, 15.963232, 17.814076, 16.210397 
00304, 0.025280, 15.972255, 17.827095, 16.234773 
00305, 0.025198, 15.986313, 17.849742, 16.258866 
00306, 0.025148, 15.994905, 17.864159, 16.282636 
00307, 0.025079, 16.006895, 17.882088, 16.306484 
00308, 0.025030, 16.015399, 17.894057, 16.330504 
00309, 0.024968, 16.026171, 17.911115, 16.354351 
00310, 0.024920, 16.034539, 17.925180, 16.377836 
00311, 0.024867, 16.043835, 17.939329, 16.401214 
00312, 0.024821, 16.051733, 17.950506, 16.424628 
00313, 0.024773, 16.060145, 17.963740, 16.447858 
00314, 0.024730, 16.067754, 17.976592, 16.470771 
00315, 0.024687, 16.075359, 17.988314, 16.493591 
00316, 0.024648, 16.082220, 17.998021, 16.516462 
00317, 0.024609, 16.089141, 18.008860, 16.539164 
00318, 0.024573, 16.095494, 18.019572, 16.561533 
00319, 0.024536, 16.101947, 18.029452, 16.583737 
00320, 0.024504, 16.107664, 18.037554, 16.605886 
00321, 0.024470, 16.113619, 18.047052, 16.627820 
00322, 0.024441, 16.118842, 18.055955, 16.649470 
00323, 0.024409, 16.124441, 18.064515, 16.671016 
00324, 0.024383, 16.129164, 18.071325, 16.692514 
00325, 0.024354, 16.134319, 18.079752, 16.713788 
00326, 0.024330, 16.138601, 18.086975, 16.734788 
00327, 0.024303, 16.143389, 18.094059, 16.755662 
00328, 0.024281, 16.147389, 18.099883, 16.776404 
00329, 0.024256, 16.151789, 18.107199, 16.796885 
00330, 0.024235, 16.155516, 18.113266, 16.817145 
00331, 0.024213, 16.159464, 18.118969, 16.837307 
00332, 0.024193, 16.163053, 18.124507, 16.857302 
00333, 0.024173, 16.166627, 18.130601, 16.877036 
00334, 0.024154, 16.170071, 18.135945, 16.896585 
00335, 0.024136, 16.173265, 18.140531, 16.915998 
00336, 0.024118, 16.176576, 18.145916, 16.935180 
00337, 0.024102, 16.179543, 18.150852, 16.954121 
00338, 0.024084, 16.182630, 18.155382, 16.972914 
00339, 0.024069, 16.185414, 18.159601, 16.991535 
00340, 0.024053, 16.188232, 18.164385, 17.009913 
00341, 0.024038, 16.190927, 18.168612, 17.028099 
00342, 0.024024, 16.193489, 18.172322, 17.046130 
00343, 0.024010, 16.196066, 18.176516, 17.063941 
00344, 0.023997, 16.198438, 18.180424, 17.081525 
00345, 0.023984, 16.200852, 18.183940, 17.098944 
00346, 0.023971, 16.203116, 18.187410, 17.116173 
00347, 0.023959, 16.205329, 18.191121, 17.133170 
00348, 0.023947, 16.207499, 18.194416, 17.149982 
00349, 0.023936, 16.209540, 18.197398, 17.166621 
00350, 0.023924, 16.211594, 18.200777, 17.183043 
00351, 0.023914, 16.213534, 18.203852, 17.199263 
00352, 0.023903, 16.215432, 18.206592, 17.215317 
00353, 0.023893, 16.217291, 18.209556, 17.231170 
00354, 0.023883, 16.219060, 18.212454, 17.246813 
00355, 0.023874, 16.220822, 18.215032, 17.262284 
00356, 0.023864, 16.222506, 18.217608, 17.277568 
00357, 0.023855, 16.224143, 18.220304, 17.292643 
00358, 0.023846, 16.225754, 18.222713, 17.307542 
00359, 0.023838, 16.227294, 18.225010, 17.322266 
00360, 0.023830, 16.228813, 18.227518, 17.336792 
00361, 0.023822, 16.230288, 18.229791, 17.351137 
00362, 0.023814, 16.231711, 18.231881, 17.365312 
00363, 0.023806, 16.233117, 18.234155, 17.379295 
00364, 0.023799, 16.234474, 18.236261, 17.393097 
00365, 0.023791, 16.235797, 18.238173, 17.406734 
00366, 0.023784, 16.237097, 18.240246, 17.420190 
00367, 0.023777, 16.238355, 18.242233, 17.433467 
00368, 0.023771, 16.239589, 18.244036, 17.446582 
00369, 0.023764, 16.240797, 18.245950, 17.459520 
00370, 0.023758, 16.241969, 18.247810, 17.472283 
00371, 0.023751, 16.243121, 18.249490, 17.484888 
00372, 0.023745, 16.244249, 18.251255, 17.497324 
00373, 0.023739, 16.245347, 18.252991, 17.509593 
00374, 0.023733, 16.246426, 18.254565, 17.521708 
00375, 0.023727, 16.247484, 18.256213, 17.533657 
00376, 0.023722, 16.248517, 18.257835, 17.545441 
00377, 0.023716, 16.249532, 18.259315, 17.557072 
00378, 0.023711, 16.250529, 18.260866, 17.568545 
00379, 0.023706, 16.251504, 18.262386, 17.579863 
00380, 0.023700, 16.252463, 18.263786, 17.591034 
00381, 0.023695, 16.253407, 18.265257, 17.602051 
00382, 0.023690, 16.254332, 18.266677, 17.612916 
00383, 0.023685, 16.255242, 18.268002, 17.623636 
00384, 0.023680, 16.256139, 18.269402, 17.634206 
00385, 0.023675, 16.257021, 18.270735, 17.644631 
00386, 0.023671, 16.257889, 18.272007, 17.654917 
00387, 0.023666, 16.258745, 18.273341, 17.665059 
00388, 0.023661, 16.259589, 18.274587, 17.675062 
00389, 0.023657, 16.260421, 18.275812, 17.684927 
00390, 0.023652, 16.261242, 18.277075, 17.694652 
00391, 0.023648, 16.262054, 18.278252, 17.704245 
00392, 0.023644, 16.262855, 18.279455, 17.713703 
00393, 0.023639, 16.263647, 18.280656, 17.723029 
00394, 0.023635, 16.264430, 18.281785, 17.732227 
00395, 0.023631, 16.265206, 18.282959, 17.741293 
00396, 0.023627, 16.265974, 18.284087, 17.750233 
00397, 0.023623, 16.266735, 18.285190, 17.759048 
00398, 0.023618, 16.267489, 18.286331, 17.767736 
00399, 0.023614, 16.268237, 18.287406, 17.776304 
00400, 0.023610, 16.268980, 18.288506, 17.784750 
00401, 0.023606, 16.269717, 18.289592, 17.793076 
00402, 0.023602, 16.270450, 18.290639, 17.801286 
00403, 0.023598, 16.271179, 18.291725, 17.809376 
00404, 0.023594, 16.271905, 18.292758, 17.817354 
00405, 0.023591, 16.272627, 18.293814, 17.825218 
00406, 0.023587, 16.273346, 18.294860, 17.832970 
00407, 0.023583, 16.274064, 18.295882, 17.840613 
00408, 0.023579, 16.274779, 18.296937, 17.848146 
00409, 0.023575, 16.275494, 18.297944, 17.855573 
00410, 0.023571, 16.276208, 18.298987, 17.862893 
00411, 0.023567, 16.276922, 18.299999, 17.870109 
00412, 0.023563, 16.277636, 18.301022, 17.877223 
00413, 0.023559, 16.278351, 18.302047, 17.884235 
00414, 0.023556, 16.279067, 18.303056, 17.891149 
00415, 0.023552, 16.279784, 18.304094, 17.897963 
00416, 0.023548, 16.280505, 18.305094, 17.904683 
00417, 0.023544, 16.281228, 18.306143, 17.911305 
00418, 0.023540, 16.281955, 18.307139, 17.917836 
00419, 0.023536, 16.282685, 18.308206, 17.924272 
00420, 0.023532, 16.283420, 18.309193, 17.930621 
00421, 0.023528, 16.284159, 18.310295, 17.936876 
00422, 0.023524, 16.284903, 18.311247, 17.943049 
00423, 0.023520, 16.285650, 18.312425, 17.949127 
00424, 0.023516, 16.286394, 18.313252, 17.955134 
00425, 0.023512, 16.287113, 18.314586, 17.961035 
00426, 0.023509, 16.287743, 18.314856, 17.966892 
00427, 0.023507, 16.288034, 18.316176, 17.972601 
00428, 0.023511, 16.287201, 18.312847, 17.978347 
00429, 0.023541, 16.281800, 18.307505, 17.983781 
00430, 0.023631, 16.265200, 18.274752, 17.989509 
00431, 0.023927, 16.211067, 18.199586, 17.994369 
00432, 0.023840, 16.226937, 18.211616, 18.000077 
00433, 0.023650, 16.261605, 18.277302, 18.005144 
00434, 0.023501, 16.289175, 18.318306, 18.010360 
00435, 0.023719, 16.248968, 18.247509, 18.015757 
00436, 0.023606, 16.269736, 18.289533, 18.020558 
00437, 0.023529, 16.283978, 18.310724, 18.025365 
00438, 0.023652, 16.261315, 18.267256, 18.030451 
00439, 0.023466, 16.295606, 18.327095, 18.035272 
00440, 0.023579, 16.274724, 18.297108, 18.039828 
00441, 0.023462, 16.296427, 18.327021, 18.044595 
00442, 0.023543, 16.281350, 18.300184, 18.049377 
00443, 0.023465, 16.295874, 18.327957, 18.053862 
00444, 0.023508, 16.287830, 18.316403, 18.058199 
00445, 0.023449, 16.298767, 18.329862, 18.062709 
00446, 0.023487, 16.291713, 18.317025, 18.067232 
00447, 0.023440, 16.300498, 18.334573, 18.071532 
00448, 0.023468, 16.295207, 18.327304, 18.075702 
00449, 0.023424, 16.303352, 18.337304, 18.079981 
00450, 0.023452, 16.298184, 18.327287, 18.084281 
00451, 0.023413, 16.305385, 18.341168, 18.088396 
00452, 0.023434, 16.301533, 18.336303, 18.092364 
00453, 0.023401, 16.307603, 18.343841, 18.096393 
00454, 0.023417, 16.304648, 18.337284, 18.100478 
00455, 0.023391, 16.309562, 18.346667, 18.104446 
00456, 0.023399, 16.307997, 18.345468, 18.108274 
00457, 0.023380, 16.311642, 18.349787, 18.112110 
00458, 0.023382, 16.311265, 18.347509, 18.115993 
00459, 0.023368, 16.313760, 18.352337, 18.119799 
00460, 0.023364, 16.314595, 18.354675, 18.123499 
00461, 0.023355, 16.316150, 18.356044, 18.127197 
