Iteration, Loss, PSNR_noisy, PSNR_gt 
00333, 0.022094, 16.557194, 18.632133, 17.570799 
00334, 0.021991, 16.577554, 18.657470, 17.590259 
00335, 0.022587, 16.461371, 18.482370, 17.609531 
00336, 0.021908, 16.594047, 18.684997, 17.627197 
00337, 0.022025, 16.570849, 18.652443, 17.644865 
00338, 0.021988, 16.578058, 18.662815, 17.662042 
00339, 0.021873, 16.600936, 18.684096, 17.681677 
00340, 0.022341, 16.509023, 18.564483, 17.696421 
00341, 0.021833, 16.608847, 18.700252, 17.711970 
00342, 0.022017, 16.572388, 18.656364, 17.727261 
00343, 0.021788, 16.617752, 18.700581, 17.744180 
00344, 0.021689, 16.637646, 18.731067, 17.761526 
00345, 0.021584, 16.658643, 18.771455, 17.779211 
00346, 0.022015, 16.572821, 18.615745, 17.800726 
00347, 0.022003, 16.575093, 18.632081, 17.821328 
00348, 0.021435, 16.688828, 18.812002, 17.839033 
00349, 0.021624, 16.650645, 18.760013, 17.854000 
00350, 0.022054, 16.565076, 18.632743, 17.867693 
00351, 0.021480, 16.679710, 18.799829, 17.883831 
00352, 0.021427, 16.690362, 18.804495, 17.899302 
00353, 0.021423, 16.691147, 18.796498, 17.917679 
00354, 0.021305, 16.715188, 18.829986, 17.934092 
00355, 0.021947, 16.586342, 18.644602, 17.950321 
00356, 0.021371, 16.701719, 18.825838, 17.964620 
00357, 0.021063, 16.764739, 18.906318, 17.981336 
00358, 0.021322, 16.711799, 18.833872, 17.997713 
00359, 0.020888, 16.801030, 18.959787, 18.015046 
00360, 0.021135, 16.749924, 18.890439, 18.031789 
00361, 0.021021, 16.773502, 18.904075, 18.051131 
00362, 0.021506, 16.674395, 18.782827, 18.066095 
00363, 0.020853, 16.808251, 18.969824, 18.083349 
00364, 0.020766, 16.826557, 18.992300, 18.100410 
00365, 0.020576, 16.866355, 19.052721, 18.115833 
00366, 0.020520, 16.878210, 19.066781, 18.131133 
00367, 0.020642, 16.852489, 19.028230, 18.144773 
00368, 0.020332, 16.918210, 19.116755, 18.161369 
00369, 0.020253, 16.935150, 19.136761, 18.178968 
00370, 0.020159, 16.955326, 19.173441, 18.195581 
00371, 0.020087, 16.970820, 19.185768, 18.214809 
00372, 0.020542, 16.873583, 19.026011, 18.233832 
00373, 0.019871, 17.017798, 19.261257, 18.252880 
00374, 0.020371, 16.909869, 19.097258, 18.269225 
00375, 0.019838, 17.024930, 19.277913, 18.287384 
00376, 0.019598, 17.077882, 19.343791, 18.307206 
00377, 0.019516, 17.096060, 19.366342, 18.326718 
00378, 0.019427, 17.116045, 19.391284, 18.346269 
00379, 0.019355, 17.132112, 19.422075, 18.366052 
00380, 0.019194, 17.168311, 19.471078, 18.385348 
00381, 0.019084, 17.193348, 19.511203, 18.404652 
00382, 0.019465, 17.107483, 19.388511, 18.420019 
00383, 0.019779, 17.037898, 19.275094, 18.438237 
00384, 0.019048, 17.201497, 19.508602, 18.459657 
00385, 0.019329, 17.137968, 19.408804, 18.482416 
00386, 0.018771, 17.265238, 19.580531, 18.506337 
00387, 0.019302, 17.144010, 19.434797, 18.525337 
00388, 0.018632, 17.297374, 19.656279, 18.545857 
00389, 0.018446, 17.340878, 19.732364, 18.565584 
00390, 0.019129, 17.182975, 19.498520, 18.584174 
00391, 0.018343, 17.365357, 19.754171, 18.604710 
00392, 0.018154, 17.410189, 19.819228, 18.626172 
00393, 0.018216, 17.395365, 19.781406, 18.648488 
00394, 0.017970, 17.454512, 19.873546, 18.671459 
00395, 0.017956, 17.457791, 19.888324, 18.693619 
00396, 0.018312, 17.372680, 19.760559, 18.712827 
00397, 0.017699, 17.520439, 19.983864, 18.736053 
00398, 0.019539, 17.090874, 19.279434, 18.756594 
00399, 0.017805, 17.494678, 19.950263, 18.777882 
00400, 0.017864, 17.480277, 19.882541, 18.802237 
00401, 0.017630, 17.537452, 19.992790, 18.824923 
00402, 0.017516, 17.565631, 20.065036, 18.845661 
00403, 0.017600, 17.544853, 19.989308, 18.868249 
00404, 0.017232, 17.636686, 20.157324, 18.889903 
00405, 0.017306, 17.617931, 20.097994, 18.913227 
00406, 0.017232, 17.636652, 20.126842, 18.936364 
00407, 0.017059, 17.680559, 20.224306, 18.957990 
00408, 0.017903, 17.470761, 19.865601, 18.978313 
00409, 0.018825, 17.252704, 19.452483, 19.001261 
00410, 0.017632, 17.537015, 19.997377, 19.021337 
00411, 0.016873, 17.727981, 20.268194, 19.043398 
00412, 0.017084, 17.674058, 20.154875, 19.066641 
00413, 0.017141, 17.659663, 20.150624, 19.088134 
00414, 0.016528, 17.817816, 20.421724, 19.110261 
00415, 0.016457, 17.836622, 20.418201, 19.133900 
00416, 0.017192, 17.646616, 20.112996, 19.155732 
00417, 0.016812, 17.743932, 20.220852, 19.179196 
00418, 0.016253, 17.890608, 20.501174, 19.202748 
00419, 0.016041, 17.947594, 20.564612, 19.227904 
00420, 0.016138, 17.921467, 20.520032, 19.252359 
00421, 0.016012, 17.955588, 20.562946, 19.277176 
00422, 0.016380, 17.856859, 20.447545, 19.300160 
00423, 0.016679, 17.778302, 20.322085, 19.322074 
00424, 0.015787, 18.017018, 20.644434, 19.346761 
00425, 0.016014, 17.954870, 20.561374, 19.369953 
00426, 0.017510, 17.567181, 19.893063, 19.391351 
00427, 0.015455, 18.109200, 20.783978, 19.416493 
00428, 0.016093, 17.933660, 20.570552, 19.437728 
00429, 0.015906, 17.984319, 20.567296, 19.460557 
00430, 0.015695, 18.042399, 20.707548, 19.484681 
00431, 0.015255, 18.165842, 20.826506, 19.512148 
00432, 0.015422, 18.118668, 20.785526, 19.537326 
00433, 0.015869, 17.994386, 20.597997, 19.561008 
00434, 0.015532, 18.087652, 20.733624, 19.586027 
00435, 0.014933, 18.258481, 21.000153, 19.610565 
00436, 0.015007, 18.237156, 20.924127, 19.636041 
00437, 0.015853, 17.998920, 20.618496, 19.656609 
00438, 0.015576, 18.075482, 20.725393, 19.678817 
00439, 0.014727, 18.318954, 20.988870, 19.707580 
00440, 0.014651, 18.341383, 21.014347, 19.736521 
00441, 0.014933, 18.258598, 20.892982, 19.763321 
00442, 0.014438, 18.404967, 21.199848, 19.788213 
00443, 0.014546, 18.372671, 21.165192, 19.811474 
00444, 0.014413, 18.412440, 21.207017, 19.835771 
00445, 0.015128, 18.202098, 20.892766, 19.858569 
00446, 0.014257, 18.459650, 21.156126, 19.887686 
00447, 0.014166, 18.487598, 21.225407, 19.915393 
00448, 0.014214, 18.472860, 21.197623, 19.942562 
00449, 0.013851, 18.585069, 21.430547, 19.968381 
00450, 0.013890, 18.573009, 21.417833, 19.993279 
00451, 0.013717, 18.627281, 21.486414, 20.019160 
00452, 0.013529, 18.687258, 21.534815, 20.047139 
00453, 0.013648, 18.649425, 21.458358, 20.075205 
00454, 0.014496, 18.387371, 20.937931, 20.102517 
00455, 0.014384, 18.421120, 21.099702, 20.128309 
00456, 0.014263, 18.457927, 21.208706, 20.151611 
00457, 0.013732, 18.622530, 21.423382, 20.176205 
00458, 0.014297, 18.447596, 21.128847, 20.198159 
00459, 0.013539, 18.684159, 21.524082, 20.223068 
00460, 0.013216, 18.788906, 21.574941, 20.252160 
00461, 0.013649, 18.649142, 21.323937, 20.280270 
00462, 0.013080, 18.833894, 21.620842, 20.309614 
00463, 0.012865, 18.905878, 21.798108, 20.337340 
00464, 0.013031, 18.850331, 21.728426, 20.363305 
00465, 0.012809, 18.924946, 21.854262, 20.389499 
00466, 0.013050, 18.843788, 21.699007, 20.415442 
00467, 0.013872, 18.578564, 21.320808, 20.439991 
00468, 0.013250, 18.777917, 21.622499, 20.464945 
00469, 0.012591, 18.999396, 21.791429, 20.494892 
00470, 0.012398, 19.066651, 21.913176, 20.524483 
00471, 0.012433, 19.054345, 21.901689, 20.553139 
